time,open,high,low,close,Volume,Volume MA
2023-06-23T08:00:00+08:00,29884.92,30042.6,29875.92,30011.31,NaN,NaN
2023-06-23T08:30:00+08:00,30011.31,30054,29971.55,30010,NaN,NaN
2023-06-23T09:00:00+08:00,30010.01,30045.45,29974.44,30032.61,NaN,NaN
2023-06-23T09:30:00+08:00,30032.6,30038,29926.26,29933.53,NaN,NaN
2023-06-23T10:00:00+08:00,29933.52,29936,29800,29921.11,NaN,NaN
2023-06-23T10:30:00+08:00,29921.12,29984.91,29913,29984.91,NaN,NaN
2023-06-23T11:00:00+08:00,29984.91,30023,29975.73,30004.82,NaN,NaN
2023-06-23T11:30:00+08:00,30004.81,30025.9,29993.67,30007.96,NaN,NaN
2023-06-23T12:00:00+08:00,30007.97,30065,30007.96,30013.73,NaN,NaN
2023-06-23T12:30:00+08:00,30013.74,30082.25,29987.54,30002,NaN,NaN
2023-06-23T13:00:00+08:00,30002,30049.93,29987.05,30044.99,NaN,NaN
2023-06-23T13:30:00+08:00,30044.99,30073.85,30034.4,30042,NaN,NaN
2023-06-23T14:00:00+08:00,30042,30062.33,30026.05,30044,NaN,NaN
2023-06-23T14:30:00+08:00,30044,30045.64,29974.28,30012.18,NaN,NaN
2023-06-23T15:00:00+08:00,30012.18,30012.18,29937.75,29983.17,NaN,NaN
2023-06-23T15:30:00+08:00,29983.16,30006.17,29904.29,29931.99,NaN,NaN
2023-06-23T16:00:00+08:00,29932,30029.99,29906.71,30024.65,NaN,NaN
2023-06-23T16:30:00+08:00,30024.65,30041.2,29999.63,30008.12,NaN,NaN
2023-06-23T17:00:00+08:00,30008.12,30027.99,29976.05,29987.39,NaN,NaN
2023-06-23T17:30:00+08:00,29987.39,30170.43,29963.62,30145.22,NaN,NaN
2023-06-23T18:00:00+08:00,30145.21,30195,29938,30026.03,NaN,NaN
2023-06-23T18:30:00+08:00,30026.02,30116.65,30016.36,30075.99,NaN,NaN
2023-06-23T19:00:00+08:00,30076,30117.93,30038.65,30049.73,NaN,NaN
2023-06-23T19:30:00+08:00,30049.73,30150,30049.72,30140.87,NaN,NaN
2023-06-23T20:00:00+08:00,30140.86,30230.87,30075.21,30091.35,NaN,NaN
2023-06-23T20:30:00+08:00,30091.34,30133.11,29996,30106.5,NaN,NaN
2023-06-23T21:00:00+08:00,30106.51,30181.8,30078.67,30109.04,NaN,NaN
2023-06-23T21:30:00+08:00,30109.05,30136,29911.07,30077.82,NaN,NaN
2023-06-23T22:00:00+08:00,30077.82,30164.99,30010.61,30146.72,NaN,NaN
2023-06-23T22:30:00+08:00,30146.71,30356.3,30095.65,30282.04,NaN,NaN
2023-06-23T23:00:00+08:00,30282.05,30950,30252,30650,NaN,NaN
2023-06-23T23:30:00+08:00,30650,31400,30603.06,31238,NaN,NaN
2023-06-24T00:00:00+08:00,31238.01,31431.94,30666.67,30906.68,NaN,NaN
2023-06-24T00:30:00+08:00,30906.67,31161.26,30810.93,31097.02,NaN,NaN
2023-06-24T01:00:00+08:00,31097.02,31241.96,31015.31,31120.46,NaN,NaN
2023-06-24T01:30:00+08:00,31120.46,31286.61,31007.18,31241.1,NaN,NaN
2023-06-24T02:00:00+08:00,31241.1,31271.91,30931.58,30995.71,NaN,NaN
2023-06-24T02:30:00+08:00,30995.72,31040,30880.78,30943.68,NaN,NaN
2023-06-24T03:00:00+08:00,30943.69,30944.42,30836.03,30884.2,NaN,NaN
2023-06-24T03:30:00+08:00,30884.2,30915.85,30615.33,30880.87,NaN,NaN
2023-06-24T04:00:00+08:00,30880.88,30887.27,30811.35,30849.49,NaN,NaN
2023-06-24T04:30:00+08:00,30849.49,30950,30788.51,30906.07,NaN,NaN
