time,open,high,low,close,Volume,Volume MA
2021-06-20T08:00:00+08:00,3.0153,3.4941,2.8065,3.398,NaN,NaN
2021-06-21T08:00:00+08:00,3.3972,3.49,2.5888,2.6649,NaN,NaN
2021-06-22T08:00:00+08:00,2.6642,2.8553,2.07,2.4061,NaN,NaN
2021-06-23T08:00:00+08:00,2.4056,2.8365,2.27,2.6118,NaN,NaN
2021-06-24T08:00:00+08:00,2.6131,2.7932,2.444,2.7279,NaN,NaN
2021-06-25T08:00:00+08:00,2.7279,2.7948,2.32,2.3379,NaN,NaN
2021-06-26T08:00:00+08:00,2.3382,2.4561,2.2,2.351,NaN,NaN
2021-06-27T08:00:00+08:00,2.3517,2.5177,2.292,2.5061,NaN,NaN
2021-06-28T08:00:00+08:00,2.5058,2.6171,2.3256,2.4757,NaN,NaN
2021-06-29T08:00:00+08:00,2.4757,2.7039,2.4541,2.5435,NaN,NaN
2021-06-30T08:00:00+08:00,2.5414,2.5744,2.3369,2.5355,NaN,NaN
2021-07-01T08:00:00+08:00,2.5359,2.5375,2.3142,2.3666,NaN,NaN
2021-07-02T08:00:00+08:00,2.3681,2.4093,2.2625,2.3928,NaN,NaN
2021-07-03T08:00:00+08:00,2.3945,2.4954,2.3316,2.4853,NaN,NaN
2021-07-04T08:00:00+08:00,2.4865,2.6712,2.4112,2.531,NaN,NaN
2021-07-05T08:00:00+08:00,2.5336,2.5494,2.3461,2.4877,NaN,NaN
2021-07-06T08:00:00+08:00,2.4889,2.931,2.485,2.8363,NaN,NaN
2021-07-07T08:00:00+08:00,2.8363,2.969,2.7431,2.7612,NaN,NaN
2021-07-08T08:00:00+08:00,2.7585,2.7752,2.4578,2.5082,NaN,NaN
2021-07-09T08:00:00+08:00,2.5088,2.63,2.4096,2.5784,NaN,NaN
2021-07-10T08:00:00+08:00,2.5776,2.6285,2.43,2.4896,NaN,NaN
2021-07-11T08:00:00+08:00,2.4896,2.574,2.432,2.5177,NaN,NaN
2021-07-12T08:00:00+08:00,2.5196,2.59,2.374,2.4208,NaN,NaN
2021-07-13T08:00:00+08:00,2.4191,2.4554,2.2826,2.3207,NaN,NaN
2021-07-14T08:00:00+08:00,2.3208,2.36,2.1766,2.2932,NaN,NaN
2021-07-15T08:00:00+08:00,2.2913,2.3507,2.12,2.1463,NaN,NaN
2021-07-16T08:00:00+08:00,2.1474,2.223,1.9516,1.9643,NaN,NaN
2021-07-17T08:00:00+08:00,1.9645,2.0863,1.95,2.0137,NaN,NaN
2021-07-18T08:00:00+08:00,2.0132,2.119,1.9966,2.0297,NaN,NaN
2021-07-19T08:00:00+08:00,2.0297,2.0482,1.7783,1.7877,NaN,NaN
2021-07-20T08:00:00+08:00,1.7881,1.8261,1.618,1.7088,NaN,NaN
2021-07-21T08:00:00+08:00,1.7092,1.9174,1.6598,1.8302,NaN,NaN
2021-07-22T08:00:00+08:00,1.83,2.0869,1.7813,2.0385,NaN,NaN
2021-07-23T08:00:00+08:00,2.0385,2.15,1.9433,2.1147,NaN,NaN
2021-07-24T08:00:00+08:00,2.1147,2.1483,1.9848,2.042,NaN,NaN
2021-07-25T08:00:00+08:00,2.0416,2.1292,1.9456,2.0447,NaN,NaN
2021-07-26T08:00:00+08:00,2.0442,2.3537,2.0188,2.1375,NaN,NaN
2021-07-27T08:00:00+08:00,2.1373,2.2204,2.0746,2.2169,NaN,NaN
2021-07-28T08:00:00+08:00,2.2173,2.2498,2.1334,2.1886,NaN,NaN
2021-07-29T08:00:00+08:00,2.1896,2.2617,2.1447,2.2446,NaN,NaN
2021-07-30T08:00:00+08:00,2.2456,2.323,2.165,2.3043,NaN,NaN
2021-07-31T08:00:00+08:00,2.3045,2.443,2.2606,2.3755,NaN,NaN
2021-08-01T08:00:00+08:00,2.3776,2.4854,2.29,2.317,NaN,NaN
2021-08-02T08:00:00+08:00,2.3171,2.3913,2.2759,2.3057,NaN,NaN
2021-08-03T08:00:00+08:00,2.3044,2.3465,2.1819,2.2235,NaN,NaN
2021-08-04T08:00:00+08:00,2.2232,2.4095,2.1886,2.343,NaN,NaN
2021-08-05T08:00:00+08:00,2.3423,2.4399,2.2274,2.4186,NaN,NaN
2021-08-06T08:00:00+08:00,2.4194,2.5635,2.352,2.5134,NaN,NaN
2021-08-07T08:00:00+08:00,2.5138,2.7197,2.4895,2.7041,NaN,NaN
2021-08-08T08:00:00+08:00,2.7025,2.7099,2.4475,2.4907,NaN,NaN
2021-08-09T08:00:00+08:00,2.4913,2.8357,2.4,2.7609,NaN,NaN
2021-08-10T08:00:00+08:00,2.7584,2.8669,2.6699,2.7914,NaN,NaN
2021-08-11T08:00:00+08:00,2.7926,3.1013,2.7833,2.9358,NaN,NaN
2021-08-12T08:00:00+08:00,2.935,3.0623,2.7018,2.8109,NaN,NaN
2021-08-13T08:00:00+08:00,2.8089,3.0758,2.79,3.0716,NaN,NaN
2021-08-14T08:00:00+08:00,3.0718,3.1083,2.9121,3.0566,NaN,NaN
2021-08-15T08:00:00+08:00,3.0569,3.089,2.8978,3.0447,NaN,NaN
2021-08-16T08:00:00+08:00,3.0454,3.298,2.9818,3.0341,NaN,NaN
2021-08-17T08:00:00+08:00,3.0374,3.3949,2.9721,3.0772,NaN,NaN
2021-08-18T08:00:00+08:00,3.0784,3.2616,2.94,3.1112,NaN,NaN
2021-08-19T08:00:00+08:00,3.1127,3.4624,3.07,3.4264,NaN,NaN
2021-08-20T08:00:00+08:00,3.4264,3.6215,3.366,3.4481,NaN,NaN
2021-08-21T08:00:00+08:00,3.446,3.5319,3.3326,3.3636,NaN,NaN
2021-08-22T08:00:00+08:00,3.3623,3.5,3.2589,3.3849,NaN,NaN
2021-08-23T08:00:00+08:00,3.3861,3.492,3.3191,3.4073,NaN,NaN
2021-08-24T08:00:00+08:00,3.4049,3.5042,3.0193,3.064,NaN,NaN
2021-08-25T08:00:00+08:00,3.0626,3.1988,2.944,3.1781,NaN,NaN
2021-08-26T08:00:00+08:00,3.1782,3.2117,2.854,2.92,NaN,NaN
2021-08-27T08:00:00+08:00,2.918,3.275,2.836,3.214,NaN,NaN
2021-08-28T08:00:00+08:00,3.214,3.357,3.181,3.282,NaN,NaN
2021-08-29T08:00:00+08:00,3.286,3.32,3.104,3.153,NaN,NaN
2021-08-30T08:00:00+08:00,3.153,3.173,2.997,3.01,NaN,NaN
2021-08-31T08:00:00+08:00,3.011,3.213,2.948,3.055,NaN,NaN
2021-09-01T08:00:00+08:00,3.051,3.374,2.978,3.341,NaN,NaN
2021-09-02T08:00:00+08:00,3.342,3.435,3.255,3.352,NaN,NaN
2021-09-03T08:00:00+08:00,3.353,3.672,3.27,3.572,NaN,NaN
2021-09-04T08:00:00+08:00,3.572,3.777,3.479,3.682,NaN,NaN
2021-09-05T08:00:00+08:00,3.682,4.012,3.652,3.834,NaN,NaN
2021-09-06T08:00:00+08:00,3.834,3.96,3.538,3.71,NaN,NaN
2021-09-07T08:00:00+08:00,3.709,3.747,2.546,2.934,NaN,NaN
2021-09-08T08:00:00+08:00,2.933,3.018,2.579,2.919,NaN,NaN
2021-09-09T08:00:00+08:00,2.918,3.2,2.831,3.034,NaN,NaN
2021-09-10T08:00:00+08:00,3.031,3.167,2.731,2.883,NaN,NaN
2021-09-11T08:00:00+08:00,2.883,3.026,2.828,2.91,NaN,NaN
2021-09-12T08:00:00+08:00,2.911,3.117,2.822,2.989,NaN,NaN
2021-09-13T08:00:00+08:00,2.987,3.015,2.693,2.841,NaN,NaN
2021-09-14T08:00:00+08:00,2.84,3.109,2.814,3.073,NaN,NaN
2021-09-15T08:00:00+08:00,3.073,3.332,3.012,3.3,NaN,NaN
2021-09-16T08:00:00+08:00,3.298,3.515,3.183,3.326,NaN,NaN
2021-09-17T08:00:00+08:00,3.327,3.366,3.015,3.119,NaN,NaN
2021-09-18T08:00:00+08:00,3.119,3.317,3.063,3.133,NaN,NaN
2021-09-19T08:00:00+08:00,3.133,3.143,2.905,2.945,NaN,NaN
2021-09-20T08:00:00+08:00,2.947,2.955,2.5,2.576,NaN,NaN
2021-09-21T08:00:00+08:00,2.575,2.665,2.24,2.321,NaN,NaN
2021-09-22T08:00:00+08:00,2.32,2.689,2.261,2.629,NaN,NaN
2021-09-23T08:00:00+08:00,2.63,2.9,2.557,2.778,NaN,NaN
2021-09-24T08:00:00+08:00,2.776,2.844,2.363,2.547,NaN,NaN
2021-09-25T08:00:00+08:00,2.546,2.598,2.434,2.49,NaN,NaN
2021-09-26T08:00:00+08:00,2.489,2.85,2.214,2.679,NaN,NaN
2021-09-27T08:00:00+08:00,2.679,2.95,2.513,2.524,NaN,NaN
2021-09-28T08:00:00+08:00,2.523,2.615,2.364,2.373,NaN,NaN
2021-09-29T08:00:00+08:00,2.371,2.602,2.362,2.499,NaN,NaN
2021-09-30T08:00:00+08:00,2.498,2.668,2.475,2.554,NaN,NaN
2021-10-01T08:00:00+08:00,2.554,2.958,2.541,2.914,NaN,NaN
2021-10-02T08:00:00+08:00,2.916,3.169,2.812,3.046,NaN,NaN
2021-10-03T08:00:00+08:00,3.045,3.249,2.951,3.079,NaN,NaN
2021-10-04T08:00:00+08:00,3.078,3.22,2.888,3.171,NaN,NaN
2021-10-05T08:00:00+08:00,3.169,3.333,3.135,3.272,NaN,NaN
2021-10-06T08:00:00+08:00,3.274,3.367,2.965,3.116,NaN,NaN
2021-10-07T08:00:00+08:00,3.115,3.252,3.021,3.135,NaN,NaN
2021-10-08T08:00:00+08:00,3.135,3.289,3.085,3.163,NaN,NaN
2021-10-09T08:00:00+08:00,3.164,3.245,3.127,3.198,NaN,NaN
2021-10-10T08:00:00+08:00,3.198,3.199,2.938,2.952,NaN,NaN
2021-10-11T08:00:00+08:00,2.951,3.059,2.807,2.906,NaN,NaN
2021-10-12T08:00:00+08:00,2.905,2.932,2.701,2.898,NaN,NaN
2021-10-13T08:00:00+08:00,2.897,3.018,2.826,2.963,NaN,NaN
2021-10-14T08:00:00+08:00,2.964,3.505,2.953,3.359,NaN,NaN
2021-10-15T08:00:00+08:00,3.36,3.38,3.037,3.242,NaN,NaN
2021-10-16T08:00:00+08:00,3.242,3.334,3.184,3.211,NaN,NaN
2021-10-17T08:00:00+08:00,3.211,3.575,3.154,3.483,NaN,NaN
2021-10-18T08:00:00+08:00,3.483,3.649,3.298,3.451,NaN,NaN
2021-10-19T08:00:00+08:00,3.449,3.77,3.418,3.728,NaN,NaN
2021-10-20T08:00:00+08:00,3.729,4.24,3.659,4.169,NaN,NaN
2021-10-21T08:00:00+08:00,4.169,4.5478,4.051,4.142,NaN,NaN
2021-10-22T08:00:00+08:00,4.139,4.35,3.877,4.021,NaN,NaN
2021-10-23T08:00:00+08:00,4.022,4.079,3.822,4.019,NaN,NaN
2021-10-24T08:00:00+08:00,4.019,4.07,3.684,3.803,NaN,NaN
2021-10-25T08:00:00+08:00,3.804,4.165,3.763,4.048,NaN,NaN
2021-10-26T08:00:00+08:00,4.049,4.196,3.868,3.95,NaN,NaN
2021-10-27T08:00:00+08:00,3.949,7.73,3.913,5.72,NaN,NaN
2021-10-28T08:00:00+08:00,5.718,5.81,4.726,5.142,NaN,NaN
2021-10-29T08:00:00+08:00,5.141,5.58,4.918,5.052,NaN,NaN
2021-10-30T08:00:00+08:00,5.052,5.133,4.575,4.693,NaN,NaN
2021-10-31T08:00:00+08:00,4.692,4.702,4.3,4.576,NaN,NaN
2021-11-01T08:00:00+08:00,4.573,4.677,4.228,4.569,NaN,NaN
2021-11-02T08:00:00+08:00,4.565,4.761,4.397,4.624,NaN,NaN
2021-11-03T08:00:00+08:00,4.625,4.629,4.324,4.423,NaN,NaN
2021-11-04T08:00:00+08:00,4.427,4.609,4.323,4.507,NaN,NaN
2021-11-05T08:00:00+08:00,4.505,4.611,4.367,4.393,NaN,NaN
2021-11-06T08:00:00+08:00,4.39,4.49,4.133,4.419,NaN,NaN
2021-11-07T08:00:00+08:00,4.42,4.621,4.36,4.571,NaN,NaN
2021-11-08T08:00:00+08:00,4.572,4.635,4.414,4.629,NaN,NaN
2021-11-09T08:00:00+08:00,4.63,4.65,4.416,4.433,NaN,NaN
2021-11-10T08:00:00+08:00,4.432,4.732,3.782,4.073,NaN,NaN
2021-11-11T08:00:00+08:00,4.074,4.483,4.004,4.276,NaN,NaN
